group_id,question_id,stage,participant_id,seconds,n_words,words_length__mean,words_length__median,words_length__std,consensus_reached
111,9,s2_3,429,5.374604,15,4.066666666666666,4.0,2.14372469210847,False
111,9,s2_3,475,32.844634,12,5.0,4.0,3.391164991562634,False
111,9,s2_3,429,49.421471,12,5.083333333333333,4.5,2.3614378858841256,False
111,9,s2_3,475,58.943357,26,4.269230769230769,3.5,2.140411396611773,False
111,9,s2_3,429,66.658584,1,5.0,5.0,0.0,False
111,9,s2_3,471,74.572173,1,5.0,5.0,0.0,False
111,9,s2_3,475,84.366941,4,2.75,3.0,1.0897247358851685,False
111,9,s2_3,471,93.770506,14,5.285714285714286,4.0,2.8642768079662035,False
111,9,s2_3,471,99.216109,5,3.8,3.0,1.9390719429665317,False
111,9,s2_3,475,109.660695,10,3.8,3.5,2.227105745132009,False
111,9,s2_3,471,149.730551,21,4.333333333333333,5.0,1.9354668031334832,False
111,9,s2_3,429,151.762785,25,4.56,4.0,2.6393938698117796,False
111,9,s2_3,471,155.809097,7,5.142857142857143,4.0,3.356382892705923,False
111,9,s2_3,475,158.193196,9,5.111111111111111,6.0,2.6851213274654606,False
111,9,s2_3,471,173.637948,4,4.0,4.0,1.5811388300841898,False
111,9,s2_3,429,217.265483,3,7.333333333333333,9.0,3.0912061651652345,False
111,9,s2_3,471,218.520394,5,4.8,5.0,1.7204650534085253,False
111,9,s2_3,471,223.642627,2,7.5,7.5,1.5,False
111,9,s2_3,475,223.901893,2,4.5,4.5,2.5,False
111,9,s2_3,429,226.614544,1,2.0,2.0,0.0,False
111,9,s2_3,475,228.700523,3,1.0,1.0,0.0,False
111,9,s2_3,429,231.923342,6,3.8333333333333335,3.5,2.6718699236468995,False
111,9,s2_3,471,235.081834,4,2.0,2.0,0.7071067811865476,False
111,9,s2_3,475,238.782075,1,2.0,2.0,0.0,False
111,9,s2_3,471,245.69114,9,5.666666666666667,5.0,4.2946995755750415,True
111,9,s2_3,429,255.246975,4,4.25,3.0,2.8613807855648994,True
111,9,s2_3,429,265.171752,6,5.0,3.5,3.4641016151377544,True
111,9,s2_3,471,265.237364,6,4.666666666666667,5.0,1.4907119849998596,True
111,9,s2_3,471,269.432984,1,4.0,4.0,0.0,True
111,12,s2_4,429,0.0,2,3.0,3.0,1.0,False
111,12,s2_4,471,0.075895,6,4.0,3.5,2.0816659994661326,False
111,12,s2_4,475,5.565043,1,4.0,4.0,0.0,False
111,12,s2_4,471,12.175469,10,4.1,3.5,2.6248809496813377,False
111,12,s2_4,471,19.550363,6,5.166666666666667,5.0,2.793842435706702,False
111,12,s2_4,475,23.130381,13,3.3846153846153846,3.0,1.3323467750529825,False
111,12,s2_4,471,29.827061,12,4.583333333333333,4.5,3.32812092461931,False
111,12,s2_4,429,37.28994,16,6.1875,5.0,3.3018697354680726,False
111,12,s2_4,475,50.922837,3,4.333333333333333,5.0,2.494438257849294,False
111,12,s2_4,471,57.150083,19,4.2631578947368425,4.0,2.551410451271752,False
111,12,s2_4,429,93.516414,11,5.909090909090909,6.0,3.232070697205669,False
111,12,s2_4,471,97.842942,18,5.166666666666667,5.0,3.531603350069515,False
111,12,s2_4,471,105.303932,7,3.5714285714285716,4.0,1.9166296949998198,False
111,12,s2_4,475,109.642077,6,3.8333333333333335,3.5,1.7716909687891083,False
111,12,s2_4,475,122.014415,7,5.857142857142857,6.0,3.642156795423418,False
111,12,s2_4,471,125.307011,18,3.6666666666666665,3.0,1.8856180831641267,False
111,12,s2_4,475,128.989191,7,4.142857142857143,3.0,3.270149469217028,False
111,12,s2_4,475,135.08263,2,8.0,8.0,6.0,False
111,12,s2_4,471,142.730862,10,4.0,3.5,1.8973665961010275,False
111,12,s2_4,429,155.221827,6,4.166666666666667,4.0,2.1147629234082532,False
111,12,s2_4,471,155.450182,10,4.1,3.0,3.3301651610693423,False
111,12,s2_4,475,168.314297,10,4.2,4.0,2.3579652245103193,False
111,12,s2_4,471,201.081359,21,3.8095238095238093,3.0,2.1738499448596813,False
111,12,s2_4,429,202.525114,11,5.454545454545454,3.0,4.120097888590785,False
111,12,s2_4,471,204.665461,1,5.0,5.0,0.0,False
111,12,s2_4,475,210.012952,21,4.0,3.0,1.7182493859684491,False
111,12,s2_4,429,217.3462,14,5.071428571428571,4.0,3.614737408251427,False
111,12,s2_4,471,217.665898,4,3.75,3.5,1.479019945774904,False
111,12,s2_4,471,222.964277,3,8.666666666666666,7.0,4.642796092394707,False
111,12,s2_4,475,229.324569,11,4.2727272727272725,4.0,2.04898684901539,False
111,12,s2_4,475,233.334137,4,4.75,4.5,2.8613807855648994,False
111,12,s2_4,429,238.769399,2,4.0,4.0,3.0,False
111,12,s2_4,429,240.290774,1,10.0,10.0,0.0,False
111,12,s2_4,475,245.407729,3,4.0,4.0,1.632993161855452,False
111,12,s2_4,471,248.908953,1,2.0,2.0,0.0,False
116,14,s2_1,515,0.0,1,4.0,4.0,0.0,False
116,14,s2_1,512,2.626935,3,4.333333333333333,3.0,1.8856180831641267,False
116,14,s2_1,515,8.56829,4,2.75,2.5,0.82915619758885,False
116,14,s2_1,509,9.951444,3,2.3333333333333335,2.0,1.247219128924647,False
116,14,s2_1,512,18.861197,3,2.3333333333333335,2.0,1.247219128924647,False
116,14,s2_1,515,19.585567,2,4.5,4.5,2.5,False
116,14,s2_1,515,33.783617,14,3.2857142857142856,2.5,1.6225452416572212,False
116,14,s2_1,509,38.187999,4,6.5,7.0,2.958039891549808,False
116,14,s2_1,515,40.867217,8,3.5,3.0,1.5811388300841898,False
116,14,s2_1,515,45.461219,4,5.25,5.0,2.48746859276655,False
116,14,s2_1,512,54.504766000000004,27,4.666666666666667,4.0,3.1150768375280413,False
116,14,s2_1,512,79.325136,8,6.375,6.0,3.119995993587171,False
116,14,s2_1,512,89.91032,10,5.0,4.0,2.4899799195977463,False
116,14,s2_1,515,99.005747,2,3.5,3.5,1.5,False
116,14,s2_1,515,101.313275,2,6.0,6.0,4.0,False
116,14,s2_1,512,107.918503,19,3.8947368421052633,3.0,1.8888798363080377,False
116,14,s2_1,515,114.352837,6,3.3333333333333335,2.0,2.4267032964268394,False
116,14,s2_1,512,140.451857,5,2.8,3.0,0.7483314773547882,False
116,14,s2_1,509,149.695862,15,4.066666666666666,4.0,2.619584360585133,False
116,14,s2_1,512,154.085504,6,5.166666666666667,5.0,2.266911751455907,False
116,14,s2_1,515,159.008586,2,4.5,4.5,2.5,False
116,14,s2_1,512,170.17387,1,8.0,8.0,0.0,False
116,14,s2_1,509,174.195244,4,4.5,5.0,2.179449471770337,False
116,14,s2_1,509,176.24379,1,4.0,4.0,0.0,False
116,14,s2_1,515,188.90758399999999,15,4.2,3.0,2.4276188608044165,False
116,14,s2_1,515,192.668881,6,3.0,2.0,2.0,False
116,14,s2_1,515,197.727359,5,4.0,4.0,1.4142135623730951,False
116,14,s2_1,509,221.132291,7,3.2857142857142856,2.0,1.979486637221574,False
116,14,s2_1,509,225.731966,5,4.0,3.0,1.7888543819998317,False
116,14,s2_1,512,229.088674,3,6.666666666666667,6.0,4.109609335312651,False
116,14,s2_1,512,232.995075,4,2.5,2.0,1.5,False
116,14,s2_1,509,238.437235,1,3.0,3.0,0.0,False
116,14,s2_1,512,242.399292,5,5.6,5.0,3.4985711369071804,False
116,14,s2_1,515,258.172952,2,8.5,8.5,2.5,True
116,14,s2_1,509,266.086061,11,3.6363636363636362,3.0,1.4937887931959075,True
116,14,s2_1,509,278.205917,7,4.142857142857143,3.0,1.5518257844571737,True
116,14,s2_1,515,280.392109,1,6.0,6.0,0.0,True
116,14,s2_1,515,285.273142,4,5.75,5.5,2.8613807855648994,True
116,14,s2_1,515,288.677366,6,3.3333333333333335,3.5,1.699673171197595,True
116,13,s2_2,515,0.0,5,2.6,2.0,1.2000000000000002,False
116,13,s2_2,512,2.928661,3,2.3333333333333335,2.0,1.247219128924647,False
116,13,s2_2,509,14.551074,3,2.3333333333333335,2.0,1.247219128924647,False
116,13,s2_2,512,19.289768,10,5.0,5.0,2.1447610589527217,False
116,13,s2_2,515,19.593221,1,11.0,11.0,0.0,False
116,13,s2_2,515,23.415627,3,4.0,2.0,2.8284271247461903,False
116,13,s2_2,509,27.772305,7,3.0,2.0,1.6035674514745464,False
116,13,s2_2,509,29.743447,1,8.0,8.0,0.0,False
116,13,s2_2,515,32.605871,1,10.0,10.0,0.0,False
116,13,s2_2,512,36.098091,13,5.923076923076923,7.0,3.6047306196492253,False
116,13,s2_2,515,47.845756,1,4.0,4.0,0.0,False
116,13,s2_2,512,50.395613,4,4.0,3.5,2.5495097567963922,False
116,13,s2_2,515,56.103894,11,4.818181818181818,4.0,3.0989200998289657,False
116,13,s2_2,515,59.270966,4,3.0,3.0,1.4142135623730951,False
116,13,s2_2,509,61.086878,15,4.066666666666666,3.0,2.5681813712344295,False
116,13,s2_2,509,63.917705,1,5.0,5.0,0.0,False
116,13,s2_2,515,67.98184,1,11.0,11.0,0.0,False
116,13,s2_2,515,71.595303,1,9.0,9.0,0.0,False
116,13,s2_2,515,78.395186,4,3.75,2.5,2.48746859276655,False
116,13,s2_2,512,80.979615,1,2.0,2.0,0.0,True
116,13,s2_2,509,86.170553,1,3.0,3.0,0.0,True
116,13,s2_2,509,162.796383,11,4.363636363636363,5.0,1.966664332071267,True
116,13,s2_2,515,181.425393,2,6.5,6.5,1.5,True
116,13,s2_2,512,202.297992,4,4.75,5.0,1.0897247358851685,True
116,13,s2_2,515,203.715535,15,4.933333333333334,3.0,2.9544693074880453,True
116,13,s2_2,509,208.283205,4,5.5,6.0,3.2015621187164243,True
116,13,s2_2,515,220.541326,1,9.0,9.0,0.0,True
116,13,s2_2,509,231.490439,15,3.3333333333333335,2.0,2.494438257849294,True
116,13,s2_2,515,234.258973,1,4.0,4.0,0.0,True
116,13,s2_2,515,238.104606,3,8.0,6.0,2.8284271247461903,True
116,13,s2_2,509,245.470115,7,4.285714285714286,4.0,2.1852940772540506,True
116,13,s2_2,509,247.540949,1,2.0,2.0,0.0,True
116,13,s2_2,515,251.308004,2,8.5,8.5,0.5,True
116,13,s2_2,512,256.504225,1,9.0,9.0,0.0,True
116,13,s2_2,509,264.174158,7,4.142857142857143,4.0,1.8070158058105024,True
116,13,s2_2,515,268.098766,1,14.0,14.0,0.0,True
116,13,s2_2,509,269.753954,2,3.5,3.5,1.5,True
116,13,s2_2,515,275.926913,9,3.888888888888889,3.0,1.7916128329552334,True
116,13,s2_2,512,282.596488,2,5.5,5.5,1.5,True
116,10,s2_3,515,0.0,7,3.142857142857143,2.0,1.8844151368961313,False
116,10,s2_3,515,28.325352,10,5.7,4.5,3.287856444554719,False
116,10,s2_3,512,30.369431,4,2.25,2.0,1.0897247358851685,False
116,10,s2_3,509,35.777617,32,4.15625,3.0,2.4252496649829682,False
116,10,s2_3,509,61.524776,15,4.266666666666667,4.0,2.407396011369038,False
116,10,s2_3,515,65.944812,15,4.2,3.0,2.6381811916545836,False
116,10,s2_3,509,66.905793,3,5.333333333333333,6.0,2.494438257849294,False
116,10,s2_3,512,77.358148,9,6.111111111111111,5.0,4.6054181724583785,False
116,10,s2_3,515,86.140142,2,4.0,4.0,1.0,False
116,10,s2_3,515,90.21597,2,5.0,5.0,4.0,False
116,10,s2_3,515,103.050709,14,4.071428571428571,2.5,2.684992304173215,False
116,10,s2_3,515,106.527087,3,2.6666666666666665,2.0,0.9428090415820634,False
116,10,s2_3,509,108.457581,12,3.3333333333333335,2.0,2.094967514996089,False
116,10,s2_3,515,112.786277,6,4.0,2.5,2.6457513110645907,False
116,10,s2_3,515,115.903299,1,13.0,13.0,0.0,False
116,10,s2_3,509,121.380237,2,6.0,6.0,2.0,False
116,10,s2_3,509,131.468719,6,5.666666666666667,5.0,3.2489314482696545,False
116,10,s2_3,509,135.155232,4,3.5,2.5,2.692582403567252,False
116,10,s2_3,515,148.353335,2,4.0,4.0,1.0,False
116,10,s2_3,509,166.25604,3,5.0,4.0,2.160246899469287,False
116,10,s2_3,515,169.037221,8,3.25,2.0,2.0463381929681126,False
116,10,s2_3,515,176.335446,8,5.25,5.5,2.436698586202241,False
116,10,s2_3,509,186.753559,9,3.3333333333333335,2.0,2.260776661041756,False
116,10,s2_3,512,194.735237,9,6.222222222222222,6.0,3.010270485365348,False
116,10,s2_3,509,201.688677,10,3.9,3.0,2.6248809496813372,False
116,10,s2_3,515,207.237844,2,4.5,4.5,2.5,False
116,10,s2_3,515,212.241027,4,6.5,7.0,3.570714214271425,False
116,10,s2_3,509,218.86052,3,2.6666666666666665,3.0,1.247219128924647,False
116,10,s2_3,515,221.244495,11,3.8181818181818183,3.0,2.854603357837742,False
116,10,s2_3,515,234.642243,3,5.333333333333333,6.0,1.699673171197595,False
116,10,s2_3,512,246.38033,8,2.875,2.5,1.8328597873268975,False
116,10,s2_3,509,255.378997,3,6.333333333333333,7.0,0.9428090415820634,False
116,10,s2_3,515,264.390392,4,5.75,4.0,4.264680527307995,False
116,10,s2_3,512,270.940983,2,2.5,2.5,0.5,False
116,10,s2_3,515,277.728452,1,3.0,3.0,0.0,False
116,10,s2_3,515,280.090871,5,2.2,2.0,1.469693845669907,False
116,10,s2_3,515,282.760085,3,4.0,4.0,1.632993161855452,False
116,10,s2_3,509,287.80939,3,4.0,4.0,1.632993161855452,False
116,9,s2_4,515,0.0,10,3.8,3.5,1.8330302779823358,False
116,9,s2_4,515,5.253636,4,5.0,4.5,3.082207001484488,False
116,9,s2_4,512,11.25049,3,2.3333333333333335,2.0,1.247219128924647,False
116,9,s2_4,509,18.879857,5,3.4,3.0,1.4966629547095764,False
116,9,s2_4,509,24.618276,3,2.3333333333333335,2.0,1.247219128924647,False
116,9,s2_4,515,29.694002,21,4.095238095238095,3.0,2.7238761230619226,False
116,9,s2_4,515,66.086116,23,4.478260869565218,3.0,2.4648761361840634,False
116,9,s2_4,515,70.885953,5,4.4,4.0,1.9595917942265424,False
116,9,s2_4,515,78.317793,8,3.625,3.0,1.5761900266148114,False
116,9,s2_4,512,82.016582,13,4.923076923076923,4.0,2.9990136445566047,False
116,9,s2_4,509,83.064813,6,5.166666666666667,2.5,4.946940693218609,False
116,9,s2_4,509,91.650736,6,4.0,3.5,1.632993161855452,False
116,9,s2_4,515,92.303689,2,2.0,2.0,0.0,False
116,9,s2_4,515,98.081905,6,6.0,6.5,2.516611478423583,False
116,9,s2_4,509,112.490157,2,3.5,3.5,1.5,False
116,9,s2_4,515,117.152371,13,4.3076923076923075,3.0,2.865836309261101,False
116,9,s2_4,515,123.156719,6,3.6666666666666665,2.5,2.924988129130708,False
116,9,s2_4,512,124.979101,4,5.75,5.5,4.322904116447646,False
116,9,s2_4,512,131.652909,5,4.4,3.0,2.5768197453450252,False
116,9,s2_4,515,133.839357,1,5.0,5.0,0.0,False
116,9,s2_4,509,134.432267,3,2.6666666666666665,2.0,1.699673171197595,False
116,9,s2_4,515,136.678236,2,4.5,4.5,3.5,False
116,9,s2_4,515,138.560691,1,12.0,12.0,0.0,False
116,9,s2_4,509,171.008053,6,5.333333333333333,5.0,1.8856180831641267,True
116,9,s2_4,515,187.748542,2,8.0,8.0,2.0,True
117,10,s2_1,487,0.0,1,6.0,6.0,0.0,False
117,10,s2_1,506,10.343445,1,6.0,6.0,0.0,False
117,10,s2_1,503,12.274675,1,6.0,6.0,0.0,False
117,10,s2_1,487,22.877009,20,3.85,4.0,2.2197972880423116,False
117,10,s2_1,506,40.36991,7,3.5714285714285716,2.0,2.194613070819602,False
117,10,s2_1,487,42.704726,14,4.714285714285714,5.0,2.630278948503138,False
117,10,s2_1,487,75.699947,12,4.5,4.0,2.533114025595111,False
117,10,s2_1,487,88.138968,10,4.0,4.5,2.4083189157584592,False
117,10,s2_1,503,94.070607,17,5.294117647058823,4.0,3.8312139971608903,False
117,10,s2_1,506,110.516916,4,4.75,4.5,2.384848003542364,False
117,10,s2_1,487,111.890428,8,3.75,3.0,2.0463381929681126,False
117,10,s2_1,503,148.612457,14,4.642857142857143,4.0,2.6620921647977465,False
117,10,s2_1,487,158.855227,4,3.0,3.0,2.0,False
117,10,s2_1,506,160.697409,13,4.615384615384615,5.0,1.820332240953728,False
117,10,s2_1,487,166.630337,6,4.833333333333333,5.0,1.0671873729054748,False
117,10,s2_1,503,186.923793,10,4.3,3.5,2.491987158875422,False
117,10,s2_1,506,191.120703,14,4.571428571428571,4.0,1.801360030416927,False
117,10,s2_1,487,196.310063,7,3.4285714285714284,3.0,2.0603150145508513,False
117,10,s2_1,487,202.895661,9,4.0,3.0,1.9436506316151,False
117,10,s2_1,503,207.295366,9,4.222222222222222,3.0,2.3465235646603197,False
117,10,s2_1,487,209.614452,4,8.5,8.0,4.330127018922194,False
117,10,s2_1,487,220.04595,6,2.5,1.5,1.8027756377319946,False
117,10,s2_1,487,224.983854,6,4.333333333333333,4.0,2.1343747458109497,False
117,10,s2_1,503,234.753203,7,2.7142857142857144,2.0,1.8294640678379568,False
117,10,s2_1,487,246.755768,4,4.0,4.0,0.7071067811865476,False
117,10,s2_1,506,247.26384,4,3.5,3.0,2.29128784747792,False
117,10,s2_1,487,249.255225,4,5.0,5.5,3.082207001484488,False
117,10,s2_1,487,251.392658,4,3.0,3.0,1.5811388300841898,False
117,10,s2_1,503,255.037744,2,2.5,2.5,1.5,False
117,12,s2_2,487,0.0,11,2.6363636363636362,2.0,1.36666330712481,False
117,12,s2_2,506,13.459684,4,3.5,3.0,2.29128784747792,False
117,12,s2_2,487,14.134425,11,3.8181818181818183,3.0,2.16661368869327,False
117,12,s2_2,503,33.821938,14,3.2857142857142856,2.0,1.9059520091609048,False
117,12,s2_2,487,37.106728,16,5.3125,5.0,3.196066918886399,False
117,12,s2_2,506,37.800431,4,4.75,4.5,1.479019945774904,False
117,12,s2_2,487,52.337464,8,5.625,6.0,3.42554740151118,False
117,12,s2_2,503,61.296512,9,4.111111111111111,3.0,3.034777840832814,False
117,12,s2_2,487,68.846431,5,3.6,2.0,2.416609194718914,False
117,12,s2_2,487,77.732542,5,4.8,6.0,2.1354156504062622,False
117,12,s2_2,503,87.007094,2,1.5,1.5,0.5,False
117,12,s2_2,487,103.466088,11,4.454545454545454,5.0,2.7423823870906103,False
117,12,s2_2,487,112.622315,1,6.0,6.0,0.0,False
117,12,s2_2,506,113.47501,21,4.571428571428571,5.0,2.7701027756664733,False
117,12,s2_2,487,140.326888,15,4.6,4.0,2.9393876913398134,False
117,12,s2_2,506,181.954755,5,4.6,5.0,2.244994432064365,False
117,12,s2_2,487,187.983114,2,7.0,7.0,1.0,False
117,12,s2_2,503,191.54365,1,2.0,2.0,0.0,False
117,12,s2_2,506,193.054949,1,4.0,4.0,0.0,False
117,12,s2_2,487,194.292542,1,4.0,4.0,0.0,False
117,9,s2_3,487,0.0,21,4.666666666666667,4.0,3.2268713040185557,False
117,9,s2_3,503,27.869006,11,4.090909090909091,3.0,2.2342192231717286,False
117,9,s2_3,503,42.967356,8,5.125,4.5,2.4206145913796355,False
117,9,s2_3,487,51.864831,15,3.8,2.0,2.9257477676655586,False
117,9,s2_3,487,56.35836,4,4.25,4.5,2.7726341266023544,False
117,9,s2_3,503,71.241014,16,4.3125,3.0,2.542605700850999,False
117,9,s2_3,487,74.234826,13,5.153846153846154,6.0,3.27804242348654,False
117,9,s2_3,487,87.712558,9,4.444444444444445,4.0,2.543449587168799,False
117,9,s2_3,503,91.003016,15,3.933333333333333,3.0,2.2939534045447,False
117,9,s2_3,503,109.910451,11,4.7272727272727275,4.0,3.645443210138804,False
117,9,s2_3,503,121.337578,5,4.4,4.0,1.8547236990991407,False
117,9,s2_3,487,124.56529,7,5.0,5.0,2.138089935299395,False
117,9,s2_3,506,132.676506,15,4.6,5.0,1.9933221850301404,False
117,9,s2_3,487,133.904831,11,3.272727272727273,2.0,2.004127971368055,False
117,9,s2_3,487,142.038748,9,2.888888888888889,2.0,1.3698697784375504,False
117,9,s2_3,503,156.956379,6,2.6666666666666665,2.5,1.1055415967851334,False
117,9,s2_3,487,157.661361,12,4.166666666666667,3.5,2.034425935955617,False
117,9,s2_3,487,170.089292,16,3.75,3.0,1.9525624189766635,False
117,9,s2_3,503,184.649184,1,4.0,4.0,0.0,False
117,9,s2_3,506,185.9203,4,3.0,2.0,2.345207879911715,False
117,11,s2_4,487,0.0,17,4.647058823529412,3.0,2.8063201039709558,False
117,11,s2_4,487,4.689114,4,2.25,2.0,1.0897247358851685,False
117,11,s2_4,503,9.078882,5,2.8,2.0,1.16619037896906,False
117,11,s2_4,503,29.708767,8,3.25,3.0,1.713913650100261,False
117,11,s2_4,487,42.266697,15,5.466666666666667,3.0,4.318435930853773,False
117,11,s2_4,487,48.909268,8,3.75,4.0,1.6393596310755,False
117,11,s2_4,503,105.550883,3,6.0,7.0,2.160246899469287,False
117,11,s2_4,506,108.3206,27,4.555555555555555,4.0,2.4845199749997664,False
117,11,s2_4,487,129.813606,12,3.5833333333333335,3.0,2.253084305765962,False
117,11,s2_4,503,139.487871,5,3.8,4.0,1.6,False
117,11,s2_4,506,143.240949,11,4.0,4.0,2.3741027013091993,False
117,11,s2_4,503,144.230948,3,5.0,5.0,0.816496580927726,False
117,11,s2_4,487,162.782898,4,4.0,4.0,0.7071067811865476,False
117,11,s2_4,487,170.81596,5,5.8,4.0,3.9698866482558417,False
117,11,s2_4,506,184.562549,13,5.230769230769231,5.0,3.092269421883351,False
117,11,s2_4,506,190.096528,2,7.5,7.5,2.5,False
117,11,s2_4,487,219.011838,7,4.571428571428571,4.0,2.770102775666474,False
117,11,s2_4,506,240.761767,4,2.5,1.0,2.598076211353316,False
117,11,s2_4,487,252.927564,9,3.3333333333333335,3.0,1.699673171197595,False
117,11,s2_4,487,271.317301,4,4.75,4.5,2.165063509461097,False
117,11,s2_4,506,274.392923,5,4.4,3.0,1.9595917942265424,False
118,11,s2_1,484,0.0,1,5.0,5.0,0.0,False
118,11,s2_1,490,17.795796,1,5.0,5.0,0.0,False
118,11,s2_1,517,30.419331,1,4.0,4.0,0.0,False
118,11,s2_1,490,36.536994,9,4.0,3.0,1.9436506316151,False
118,11,s2_1,484,46.254965,7,3.142857142857143,3.0,1.4568627181693672,False
118,11,s2_1,517,75.425905,4,4.0,3.5,2.1213203435596424,False
118,11,s2_1,484,132.254808,25,4.56,4.0,2.6393938698117796,False
118,11,s2_1,490,144.34008,38,3.973684210526316,3.0,2.1943329175192603,False
118,11,s2_1,490,150.649046,6,6.0,6.0,2.886751345948129,False
118,11,s2_1,517,153.48222,15,4.0,3.0,2.3664319132398464,False
118,11,s2_1,490,208.565299,19,4.157894736842105,3.0,2.8518351966619084,False
118,11,s2_1,490,222.181207,6,4.5,3.5,2.9297326385411577,False
118,11,s2_1,484,223.587262,24,4.291666666666667,3.5,2.3180301742835208,False
118,11,s2_1,484,234.803566,4,5.25,4.0,3.491060010942235,False
118,11,s2_1,484,264.549737,13,4.076923076923077,4.0,1.6853001769389728,False
118,11,s2_1,484,277.484986,1,2.0,2.0,0.0,False
118,11,s2_1,490,278.779481,7,6.0,7.0,2.7255405754769875,False
118,13,s2_2,490,0.0,8,4.5,3.5,2.6457513110645907,False
118,13,s2_2,484,5.496476,3,6.333333333333333,6.0,2.0548046676563256,False
118,13,s2_2,490,17.62154,6,3.6666666666666665,3.0,1.8856180831641267,False
118,13,s2_2,517,23.653196,2,4.5,4.5,2.5,False
118,13,s2_2,484,37.503163,3,3.0,3.0,0.0,False
118,13,s2_2,517,62.176176,5,5.6,5.0,3.4985711369071804,False
118,13,s2_2,484,70.706989,9,3.5555555555555554,3.0,1.640535895581489,False
118,13,s2_2,484,91.107988,16,5.0625,5.5,2.560975156068485,False
118,13,s2_2,484,109.064193,2,9.5,9.5,2.5,False
118,13,s2_2,490,118.927062,21,4.809523809523809,5.0,2.574953492303957,False
118,13,s2_2,517,133.705433,1,6.0,6.0,0.0,False
118,13,s2_2,484,148.553376,5,3.4,3.0,1.019803902718557,False
118,13,s2_2,517,159.379569,11,4.818181818181818,5.0,2.2489667048823603,False
118,13,s2_2,484,159.935039,18,4.111111111111111,3.5,1.9969111950679366,False
118,13,s2_2,490,174.131396,2,3.5,3.5,1.5,False
118,13,s2_2,490,189.503183,8,5.375,5.5,2.2325713874364688,True
118,13,s2_2,484,196.510644,12,5.166666666666667,5.0,2.8528737947706153,True
118,13,s2_2,484,208.135439,8,5.25,5.0,3.072051431861127,True
118,13,s2_2,484,213.115434,5,5.4,4.0,2.6532998322843198,True
118,13,s2_2,484,251.535885,8,3.0,2.0,1.8027756377319946,True
118,13,s2_2,517,252.428001,9,4.555555555555555,4.0,2.7532248207475263,True
118,13,s2_2,490,256.010737,6,3.8333333333333335,2.5,2.3392781412696997,True
118,13,s2_2,484,263.358759,7,4.571428571428571,5.0,1.761261143705422,True
118,13,s2_2,484,267.418033,8,3.25,2.5,1.6393596310755,True
118,13,s2_2,517,270.30804,8,3.875,3.0,2.027159342528357,True
118,13,s2_2,490,271.457174,12,4.25,3.5,2.0052015692526606,True
118,13,s2_2,484,276.2614,6,3.6666666666666665,3.0,1.7950549357115013,True
118,12,s2_3,490,0.0,19,3.6315789473684212,3.0,1.7535085525218614,False
118,12,s2_3,517,6.9447410000000005,4,2.5,2.5,0.5,False
118,12,s2_3,484,14.506693,3,4.666666666666667,4.0,0.9428090415820634,False
118,12,s2_3,490,16.014629,3,5.333333333333333,4.0,2.6246692913372702,False
118,12,s2_3,490,17.091377,1,5.0,5.0,0.0,False
118,12,s2_3,484,21.726122,7,2.7142857142857144,2.0,1.1605769149479943,False
118,12,s2_3,490,23.249111,4,4.0,3.5,2.1213203435596424,False
118,12,s2_3,517,34.612325,4,5.25,6.0,2.0463381929681126,False
118,12,s2_3,484,36.581198,8,5.125,4.5,2.6190408549696205,False
118,12,s2_3,490,41.380941,1,8.0,8.0,0.0,False
118,12,s2_3,484,57.011827,3,3.3333333333333335,4.0,0.9428090415820634,False
118,12,s2_3,490,67.720921,3,3.3333333333333335,4.0,0.9428090415820634,True
118,12,s2_3,490,90.98575,27,4.62962962962963,4.0,2.540751538687777,True
118,12,s2_3,490,110.961082,12,4.416666666666667,3.5,3.121386800054674,True
118,12,s2_3,484,149.292086,21,4.714285714285714,4.0,3.1189567416786312,True
118,12,s2_3,484,192.507012,8,3.25,3.0,1.5612494995995996,True
118,12,s2_3,484,207.600112,8,4.625,3.5,2.6427968139832467,True
118,12,s2_3,484,217.563779,5,6.0,8.0,3.286335345030997,True
118,12,s2_3,517,222.992608,1,2.0,2.0,0.0,True
118,12,s2_3,490,229.312749,1,2.0,2.0,0.0,True
118,12,s2_3,490,230.635453,1,3.0,3.0,0.0,True
118,12,s2_3,484,237.652984,3,5.0,5.0,2.449489742783178,True
118,12,s2_3,484,244.254919,9,3.111111111111111,2.0,2.3306863292670035,True
118,12,s2_3,517,252.041001,2,4.5,4.5,0.5,True
118,12,s2_3,484,272.272031,1,8.0,8.0,0.0,True
118,12,s2_3,490,272.666371,1,5.0,5.0,0.0,True
118,12,s2_3,484,277.784968,1,5.0,5.0,0.0,True
118,10,s2_4,484,0.0,1,4.0,4.0,0.0,False
118,10,s2_4,484,7.3250910000000005,4,5.75,5.5,2.7726341266023544,False
118,10,s2_4,490,11.975507,7,4.285714285714286,4.0,2.185294077254051,False
118,10,s2_4,484,12.259203,5,3.6,2.0,2.0591260281974,False
118,10,s2_4,490,17.955633,2,5.5,5.5,1.5,False
118,10,s2_4,484,40.545897,10,4.5,3.0,2.7658633371878665,False
118,10,s2_4,490,47.104573,25,4.44,4.0,2.210520300743696,False
118,10,s2_4,484,51.463557,9,5.444444444444445,6.0,2.543449587168799,False
118,10,s2_4,490,58.066409,1,6.0,6.0,0.0,False
118,10,s2_4,484,60.820912,11,4.454545454545454,4.0,2.31059364129797,False
